"ENSEMBL","SYMBOL","GENENAME","REFSEQ","ENTREZID","STRING_id","GOSLIM_IDS","Mmus_BAL-TAL_LRTN_BSL_Rep1_B7","Mmus_BAL-TAL_RRTN_BSL_Rep2_B8","Mmus_BAL-TAL_RRTN_BSL_Rep3_B9","Mmus_BAL-TAL_RRTN_BSL_Rep4_B10","Mmus_BAL-TAL_LRTN_GC_Rep1_G6","Mmus_BAL-TAL_LRTN_GC_Rep2_G8","Mmus_BAL-TAL_LRTN_GC_Rep3_G9","Mmus_BAL-TAL_RRTN_GC_Rep4_G10","Mmus_BAL-TAL_LRTN_FLT_Rep1_F6","Mmus_BAL-TAL_LRTN_FLT_Rep2_F7","Mmus_BAL-TAL_LRTN_FLT_Rep3_F8","Mmus_BAL-TAL_LRTN_FLT_Rep4_F9","Mmus_BAL-TAL_LRTN_FLT_Rep5_F10","LRT.p.value","Log2fc_(Basal Control & non-irradiated)v(Ground Control & non-irradiated)","Stat_(Basal Control & non-irradiated)v(Ground Control & non-irradiated)","P.value_(Basal Control & non-irradiated)v(Ground Control & non-irradiated)","Adj.p.value_(Basal Control & non-irradiated)v(Ground Control & non-irradiated)","Log2fc_(Basal Control & non-irradiated)v(Space Flight & space radiation)","Stat_(Basal Control & non-irradiated)v(Space Flight & space radiation)","P.value_(Basal Control & non-irradiated)v(Space Flight & space radiation)","Adj.p.value_(Basal Control & non-irradiated)v(Space Flight & space radiation)","Log2fc_(Ground Control & non-irradiated)v(Space Flight & space radiation)","Stat_(Ground Control & non-irradiated)v(Space Flight & space radiation)","P.value_(Ground Control & non-irradiated)v(Space Flight & space radiation)","Adj.p.value_(Ground Control & non-irradiated)v(Space Flight & space radiation)","Log2fc_(Ground Control & non-irradiated)v(Basal Control & non-irradiated)","Stat_(Ground Control & non-irradiated)v(Basal Control & non-irradiated)","P.value_(Ground Control & non-irradiated)v(Basal Control & non-irradiated)","Adj.p.value_(Ground Control & non-irradiated)v(Basal Control & non-irradiated)","Log2fc_(Space Flight & space radiation)v(Basal Control & non-irradiated)","Stat_(Space Flight & space radiation)v(Basal Control & non-irradiated)","P.value_(Space Flight & space radiation)v(Basal Control & non-irradiated)","Adj.p.value_(Space Flight & space radiation)v(Basal Control & non-irradiated)","Log2fc_(Space Flight & space radiation)v(Ground Control & non-irradiated)","Stat_(Space Flight & space radiation)v(Ground Control & non-irradiated)","P.value_(Space Flight & space radiation)v(Ground Control & non-irradiated)","Adj.p.value_(Space Flight & space radiation)v(Ground Control & non-irradiated)","All.mean","All.stdev","Group.Mean_(Basal Control & non-irradiated)","Group.Mean_(Ground Control & non-irradiated)","Group.Mean_(Space Flight & space radiation)","Group.Stdev_(Basal Control & non-irradiated)","Group.Stdev_(Ground Control & non-irradiated)","Group.Stdev_(Space Flight & space radiation)","Updown_(Basal Control & non-irradiated)v(Ground Control & non-irradiated)","Updown_(Basal Control & non-irradiated)v(Space Flight & space radiation)","Updown_(Ground Control & non-irradiated)v(Space Flight & space radiation)","Updown_(Ground Control & non-irradiated)v(Basal Control & non-irradiated)","Updown_(Space Flight & space radiation)v(Basal Control & non-irradiated)","Updown_(Space Flight & space radiation)v(Ground Control & non-irradiated)","Sig.1_(Basal Control & non-irradiated)v(Ground Control & non-irradiated)","Sig.1_(Basal Control & non-irradiated)v(Space Flight & space radiation)","Sig.1_(Ground Control & non-irradiated)v(Space Flight & space radiation)","Sig.1_(Ground Control & non-irradiated)v(Basal Control & non-irradiated)","Sig.1_(Space Flight & space radiation)v(Basal Control & non-irradiated)","Sig.1_(Space Flight & space radiation)v(Ground Control & non-irradiated)","Sig.05_(Basal Control & non-irradiated)v(Ground Control & non-irradiated)","Sig.05_(Basal Control & non-irradiated)v(Space Flight & space radiation)","Sig.05_(Ground Control & non-irradiated)v(Space Flight & space radiation)","Sig.05_(Ground Control & non-irradiated)v(Basal Control & non-irradiated)","Sig.05_(Space Flight & space radiation)v(Basal Control & non-irradiated)","Sig.05_(Space Flight & space radiation)v(Ground Control & non-irradiated)","Log2_P.value_(Basal Control & non-irradiated)v(Ground Control & non-irradiated)","Log2_P.value_(Basal Control & non-irradiated)v(Space Flight & space radiation)","Log2_P.value_(Ground Control & non-irradiated)v(Space Flight & space radiation)","Log2_P.value_(Ground Control & non-irradiated)v(Basal Control & non-irradiated)","Log2_P.value_(Space Flight & space radiation)v(Basal Control & non-irradiated)","Log2_P.value_(Space Flight & space radiation)v(Ground Control & non-irradiated)","Log2_Adj.p.value_(Basal Control & non-irradiated)v(Ground Control & non-irradiated)","Log2_Adj.p.value_(Basal Control & non-irradiated)v(Space Flight & space radiation)","Log2_Adj.p.value_(Ground Control & non-irradiated)v(Space Flight & space radiation)","Log2_Adj.p.value_(Ground Control & non-irradiated)v(Basal Control & non-irradiated)","Log2_Adj.p.value_(Space Flight & space radiation)v(Basal Control & non-irradiated)","Log2_Adj.p.value_(Space Flight & space radiation)v(Ground Control & non-irradiated)"
"ENSMUSG00000095098","Ccdc85b","coiled-coil domain containing 85B","NM_001243307|NM_198616|NP_001230236|NP_941018","240514","10090.ENSMUSP00000137537","GO:0010629|GO:0006725|GO:0031324|GO:2000113|GO:0048519|GO:0051253|GO:0051171|GO:0016070|GO:0044260|GO:1902679|GO:0010467|GO:1903507|GO:2001141|GO:0009058|GO:0006139|GO:0050789|GO:0006355|GO:0006351|GO:1901360|GO:0006807|GO:0009889|GO:0044271|GO:0010556|GO:0010468|GO:0048523|GO:0071704|GO:0008152|GO:0097659|GO:0046483|GO:0034645|GO:0009059|GO:0009890|GO:0043170|GO:0044237|GO:0032774|GO:0044249|GO:0009892|GO:1901576|GO:0034641|GO:0009987|GO:1901362|GO:0051252|GO:0051172|GO:0044238|GO:0018130|GO:0080090|GO:0010558|GO:0090304|GO:0034654|GO:0031326|GO:0060255|GO:0045892|GO:0050794|GO:0019219|GO:0010605|GO:0065007|GO:0019438|GO:0045934|GO:1903506|GO:0019222|GO:2000112|GO:0031327|GO:0031323|GO:0043227|GO:0110165|GO:0043226|GO:0005634|GO:0043231|GO:0043229|GO:0005622",3028.7592383778,4683.53811060206,883.093651137949,216.246044855931,1218.38876598476,3850.2562660387,877.843047273268,3393.87873688393,1528.99760389122,3452.84678363128,3822.3777658126,2852.52758493094,4046.18200081961,0.999817463349031,-0.0841293878445236,-0.108144549782404,0.913881029736883,0.997633244956971,-0.511816335940987,-0.69353885602334,0.487971450120195,0.999299387145817,-0.427686948096463,-0.57954568755407,0.562221028244572,0.999136154517407,0.0841293878445236,0.108144549782404,0.913881029736883,0.997633244956971,0.511816335940987,0.69353885602334,0.487971450120195,0.999299387145817,0.427686948096463,0.57954568755407,0.562221028244572,0.999136154517407,2604.22581540308,1464.77119395815,2202.909,2335.092,3140.586,2043.224,1504.145,1007.8,-1,-1,-1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-0.129921729363479,-1.03513135278549,-0.830790680342327,-0.129921729363479,-1.03513135278549,-0.830790680342327,-0.00341855279976776,-0.0010111249352507,-0.00124680419448375,-0.00341855279976776,-0.0010111249352507,-0.00124680419448375
"ENSMUSG00000095189","Olfr1472","olfactory receptor 1472","NM_146690|NP_666901","258685","10090.ENSMUSP00000076707","GO:0050789|GO:0050896|GO:0007165|GO:0051716|GO:0050794|GO:0003008|GO:0065007|GO:0007186|GO:0032501|GO:0007606|GO:0007154|GO:0007600|GO:0050877|GO:0009987|GO:0023052|GO:0038023|GO:0060089|GO:0004984|GO:0005488|GO:0004888",3377.29166674492,1254.2201251475,4742.88737898487,1569.62560660594,3555.3344569443,2044.3147594138,2697.49578965729,2495.21428405044,3274.5907077454,1119.70633259428,3254.26194375321,2431.69092909198,1304.26638233938,0.999817463349031,0.0201188078046705,0.0331463139673653,0.973557909817582,0.997633244956971,0.265031095765198,0.460248636554514,0.64533776421718,0.999299387145817,0.244912287960527,0.42530946689852,0.670611093242004,0.999136154517407,-0.0201188078046705,-0.0331463139673653,0.973557909817582,0.997633244956971,-0.265031095765198,-0.460248636554514,0.64533776421718,0.999299387145817,-0.244912287960527,-0.42530946689852,0.670611093242004,0.999136154517407,2547.76156639025,1082.32227596466,2736.006,2698.09,2276.903,1632.478,633.3638,1031.9516,1,1,1,-1,-1,-1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-0.0386612980457271,-0.631873642542212,-0.576451746511323,-0.0386612980457271,-0.631873642542212,-0.576451746511323,-0.00341855279976776,-0.0010111249352507,-0.00124680419448375,-0.00341855279976776,-0.0010111249352507,-0.00124680419448375
"ENSMUSG00000095484","Olfr1480","olfactory receptor 1480","NM_207575|NP_997458","404339","10090.ENSMUSP00000072076",NA,3827.26543074902,377.786434570582,2019.92464861864,2177.35825163039,377.65207901242,3349.96524373488,129.417904529682,4715.40663788923,620.13299896631,3431.57173971205,1892.98707917451,2465.88427244022,2258.48948210102,0.999817463349031,-0.0289512910951184,-0.0317084596686396,0.974704548440424,0.997633244956971,-0.0226373382864241,-0.0261344156818786,0.979150126686115,0.999299387145817,0.00631395280869434,0.00728937110764118,0.994183974840979,0.999136154517407,0.0289512910951184,0.0317084596686396,0.974704548440424,0.997633244956971,0.0226373382864241,0.0261344156818786,0.979150126686115,0.999299387145817,-0.00631395280869434,-0.00728937110764118,0.994183974840979,0.999136154517407,2126.44940024069,1454.02151310956,2100.584,2143.11,2133.813,1409.712,2254.256,1019.708,-1,-1,1,1,1,-1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-0.0369631181738558,-0.0303980191025408,-0.00841524608660194,-0.0369631181738558,-0.0303980191025408,-0.00841524608660194,-0.00341855279976776,-0.0010111249352507,-0.00124680419448375,-0.00341855279976776,-0.0010111249352507,-0.00124680419448375
"ENSMUSG00000095640","Olfr1434","olfactory receptor 1434","NM_146685|NP_666896","258680","10090.ENSMUSP00000085115","GO:0038023|GO:0060089|GO:0004984|GO:0005488|GO:0004888",515.083109014352,1105.09729087822,2502.51466645949,2777.87774139644,1153.62949757934,3173.93888879083,3018.60605878909,2806.24779990905,4255.26305955654,4165.72563142411,400.318040603069,1416.11604282289,1474.63251029851,0.999817463349031,-0.557303459493415,-0.733421923872231,0.463301131538754,0.997633244956971,-0.44148781036758,-0.612423789719352,0.540257406019532,0.999299387145817,0.115815649125835,0.160672560790929,0.872351301928354,0.999136154517407,0.557303459493415,0.733421923872231,0.463301131538754,0.997633244956971,0.44148781036758,0.612423789719352,0.540257406019532,0.999299387145817,-0.115815649125835,-0.160672560790929,0.872351301928354,0.999136154517407,2212.69617980938,1291.31361872573,1725.143,2538.106,2342.411,1089.5349,935.2075,1758.2851,-1,-1,1,1,1,-1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1.10997788896048,-0.888281150746741,-0.197018859557282,-1.10997788896048,-0.888281150746741,-0.197018859557282,-0.00341855279976776,-0.0010111249352507,-0.00124680419448375,-0.00341855279976776,-0.0010111249352507,-0.00124680419448375
"ENSMUSG00000095690",NA,NA,NA,NA,NA,NA,603.40755763202,1458.25534935065,747.891005603059,4104.70065794801,956.089924748935,3051.82210399187,2436.95493591259,2388.83728566624,3135.76092843637,4263.95866941224,1987.08915425316,2129.47279218539,3341.6828626321,0.999817463349031,-0.353646234336291,-0.522191017296536,0.601537339676302,0.997633244956971,-0.782028096180459,-1.21725415127705,0.22350753270684,0.999299387145817,-0.428381861844168,-0.666847630933414,0.504869464720233,0.999136154517407,0.353646234336291,0.522191017296536,0.601537339676302,0.997633244956971,0.782028096180459,1.21725415127705,0.22350753270684,0.999299387145817,0.428381861844168,0.666847630933414,0.504869464720233,0.999136154517407,2354.30178675174,1203.47826653501,1728.564,2208.426,2971.593,1627.5532,887.7756,937.0887,-1,-1,-1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-0.733273801220266,-2.16160464058985,-0.98601767126912,-0.733273801220266,-2.16160464058985,-0.98601767126912,-0.00341855279976776,-0.0010111249352507,-0.00124680419448375,-0.00341855279976776,-0.0010111249352507,-0.00124680419448375
"ENSMUSG00000095913",NA,NA,NA,NA,NA,NA,3155.8877493367,939.710759625915,3650.64950594147,2962.66600798832,2904.41814830041,594.328112368557,1719.33103935043,2806.33696927743,4704.48830599918,4164.72751100653,3421.62569543646,939.745517693524,4209.00213478822,0.999817463349031,0.416500005740607,0.627235429870143,0.530504922096094,0.997633244956971,-0.381742577774839,-0.606058531791858,0.544475886315579,0.999299387145817,-0.798242583515446,-1.26720050175192,0.205083606426086,0.999136154517407,-0.416500005740607,-0.627235429870143,0.530504922096094,0.997633244956971,0.381742577774839,0.606058531791858,0.544475886315579,0.999299387145817,0.798242583515446,1.26720050175192,0.205083606426086,0.999136154517407,2782.53211208563,1344.71238064599,2677.229,2006.104,3487.918,1194.028,1083.619,1496.3,1,-1,-1,-1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-0.914561958166393,-0.877059938439724,-2.28571592180701,-0.914561958166393,-0.877059938439724,-2.28571592180701,-0.00341855279976776,-0.0010111249352507,-0.00124680419448375,-0.00341855279976776,-0.0010111249352507,-0.00124680419448375
"ENSMUSG00000095993",NA,NA,NA,NA,"10090.ENSMUSP00000136027",NA,1111.50110377581,2524.28830750627,1941.43176920144,7637.97665538494,733.210141422791,3604.31321703689,479.088116020743,4115.20978945054,1255.36652799717,2300.11705173518,8234.77577301663,2656.22630645787,871.134127719229,0.999817463349031,0.565283077369601,0.681897051830413,0.495304049746054,0.997633244956971,0.10891344101617,0.1384875037186,0.889855145042698,0.999299387145817,-0.456369636353431,-0.580267263512088,0.56173439997569,0.999136154517407,-0.565283077369601,-0.681897051830413,0.495304049746054,0.997633244956971,-0.10891344101617,-0.1384875037186,0.889855145042698,0.999299387145817,0.456369636353431,0.580267263512088,0.56173439997569,0.999136154517407,2881.89529897888,2498.86175012798,3303.799,2232.955,3063.524,2947.029,1892.863,2981.884,1,1,-1,-1,-1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1.01361367798396,-0.168357588625339,-0.832039940262272,-1.01361367798396,-0.168357588625339,-0.832039940262272,-0.00341855279976776,-0.0010111249352507,-0.00124680419448375,-0.00341855279976776,-0.0010111249352507,-0.00124680419448375
"ENSMUSG00000096273","Olfr1474","olfactory receptor 1474","NM_001011842|NP_001011842","258123","10090.ENSMUSP00000093916","GO:0050789|GO:0050896|GO:0007165|GO:0051716|GO:0050794|GO:0003008|GO:0065007|GO:0007186|GO:0032501|GO:0007606|GO:0007154|GO:0007600|GO:0050877|GO:0009987|GO:0023052|GO:0038023|GO:0060089|GO:0004984|GO:0005488|GO:0004888",1216.28175011928,3529.54875426249,4176.64422401196,3365.22004112011,2278.43138571124,3627.11628427708,4028.93158096898,2569.36867645982,4211.8724912034,568.977767781,3597.96834269668,242.786400220536,421.965147091346,0.999817463349031,-0.0251673918953336,-0.031330190240152,0.975006213890755,0.997633244956971,0.764449709202626,1.00303718309118,0.315842921127726,0.999299387145817,0.789617101097959,1.03606258725124,0.300172944819746,0.999136154517407,0.0251673918953336,0.031330190240152,0.975006213890755,0.997633244956971,-0.764449709202626,-1.00303718309118,0.315842921127726,0.999299387145817,-0.789617101097959,-1.03606258725124,0.300172944819746,0.999136154517407,2602.70098814799,1501.95943584321,3071.924,3125.962,1808.714,1285.7239,835.5864,1929.2971,-1,1,1,1,-1,-1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-0.036516681439668,-1.66272085690482,-1.73613414502191,-0.036516681439668,-1.66272085690482,-1.73613414502191,-0.00341855279976776,-0.0010111249352507,-0.00124680419448375,-0.00341855279976776,-0.0010111249352507,-0.00124680419448375
"ENSMUSG00000096289","Olfr1484","olfactory receptor 1484","NM_146291|NP_666403","258288","10090.ENSMUSP00000073811","GO:0050789|GO:0050896|GO:0007165|GO:0051716|GO:0050794|GO:0003008|GO:0065007|GO:0007186|GO:0032501|GO:0007606|GO:0007154|GO:0007600|GO:0050877|GO:0009987|GO:0023052|GO:0038023|GO:0060089|GO:0004984|GO:0005488|GO:0004888",3440.91102586249,2854.15842874725,1027.02835916344,1488.97858216332,3148.33887845664,1059.62976544132,2076.51881579298,168.350631779995,2602.22113833988,5040.848644226,1007.71728867373,3725.45694491997,1470.10665364704,0.999817463349031,0.449642766677959,0.573462720725513,0.566331433440613,0.997633244956971,-0.330307191461113,-0.444103375131448,0.65696784640079,0.999299387145817,-0.779949958139072,-1.04857072941641,0.294375733424185,0.999136154517407,-0.449642766677959,-0.573462720725513,0.566331433440613,0.997633244956971,0.330307191461113,0.444103375131448,0.65696784640079,0.999299387145817,0.779949958139072,1.04857072941641,0.294375733424185,0.999136154517407,2239.25116593954,1374.9336536142,2202.769,1613.21,2769.27,1132.72,1286.513,1650.24,1,-1,-1,-1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-0.82028148805259,-0.606105331605016,-1.76426934574626,-0.82028148805259,-0.606105331605016,-1.76426934574626,-0.00341855279976776,-0.0010111249352507,-0.00124680419448375,-0.00341855279976776,-0.0010111249352507,-0.00124680419448375
"ENSMUSG00000096320","Olfr1471","olfactory receptor 1471","NM_207132|NP_997015","258231","10090.ENSMUSP00000093917","GO:0050789|GO:0050896|GO:0007165|GO:0051716|GO:0050794|GO:0003008|GO:0065007|GO:0007186|GO:0032501|GO:0007606|GO:0007154|GO:0007600|GO:0050877|GO:0009987|GO:0023052|GO:0038023|GO:0060089|GO:0004984|GO:0005488|GO:0004888",1662.79544308834,1003.55064082799,5277.2976025503,3517.3041827113,1770.09982307678,4589.80788728319,3517.56810242292,3451.46538089311,3415.61367631654,992.358463178526,1903.62635519726,1715.2019500085,4382.40963518043,0.999817463349031,-0.217917666312356,-0.336179820096172,0.736735269463708,0.997633244956971,0.207316236337106,0.337107507521844,0.736035858159212,0.999299387145817,0.425233902649462,0.691477209897731,0.489265697847921,0.999136154517407,0.217917666312356,0.336179820096172,0.736735269463708,0.997633244956971,-0.207316236337106,-0.337107507521844,0.736035858159212,0.999299387145817,-0.425233902649462,-0.691477209897731,0.489265697847921,0.999136154517407,2861.46916482578,1427.61841071821,2865.237,3332.235,2481.842,1928.295,1164.806,1380.645,-1,1,1,1,-1,-1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-0.440781784986493,-0.442152041745968,-1.03130995513588,-0.440781784986493,-0.442152041745968,-1.03130995513588,-0.00341855279976776,-0.0010111249352507,-0.00124680419448375,-0.00341855279976776,-0.0010111249352507,-0.00124680419448375
"ENSMUSG00000096365","Olfr1463","olfactory receptor 1463","NM_001011840|NP_001011840","258120","10090.ENSMUSP00000070872","GO:0050789|GO:0050896|GO:0007165|GO:0051716|GO:0050794|GO:0003008|GO:0065007|GO:0007186|GO:0032501|GO:0007606|GO:0007154|GO:0007600|GO:0050877|GO:0009987|GO:0023052|GO:0038023|GO:0060089|GO:0004984|GO:0005488|GO:0004888",3287.15489930806,564.181476363904,5341.65544796772,3527.86047316203,421.620520321786,1052.56199402185,3668.30905761074,988.912049239989,4300.68722258358,3513.24618413186,2972.00530521349,1607.53752184462,5239.90991642788,0.999817463349031,1.05343928284429,1.43615898474774,0.150957107003873,0.997633244956971,-0.149225734276641,-0.214484219099976,0.830169471961642,0.999299387145817,-1.20266501712093,-1.72828790638508,0.0839366201671304,0.999136154517407,-1.05343928284429,-1.43615898474774,0.150957107003873,0.997633244956971,0.149225734276641,0.214484219099976,0.830169471961642,0.999299387145817,1.20266501712093,1.72828790638508,0.0839366201671304,0.999136154517407,2806.58785139981,1711.11945373091,3180.213,1532.851,3526.677,1970.427,1451.615,1371.605,1,-1,-1,-1,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-2.72778941489651,-0.268522214571153,-3.57455581764323,-2.72778941489651,-0.268522214571153,-3.57455581764323,-0.00341855279976776,-0.0010111249352507,-0.00124680419448375,-0.00341855279976776,-0.0010111249352507,-0.00124680419448375
"ENSMUSG00000096370","Gm21992","predicted gene 21992","NM_001290127|NM_001290128|NP_001277056|NP_001277057|NR_157185","102902673","10090.ENSMUSP00000128810",NA,1979.2211748702,2649.24716381766,4522.68217053035,1437.74009323996,991.935718379243,2349.39777917762,3924.49155244836,2561.11655633491,986.168871502304,1579.59562601589,3846.1126869854,2199.80415583421,2549.77367803152,0.999817463349031,0.107775197677045,0.170709135047264,0.864452479541895,0.997633244956971,0.246024834118619,0.41076152209974,0.681247410114133,0.999299387145817,0.138249636441574,0.230815864972132,0.817457855537978,0.999136154517407,-0.107775197677045,-0.170709135047264,0.864452479541895,0.997633244956971,-0.246024834118619,-0.41076152209974,0.681247410114133,0.999299387145817,-0.138249636441574,-0.230815864972132,0.817457855537978,0.999136154517407,2429.02209439751,1111.34025329352,2647.223,2456.735,2232.291,1344.92,1200.328,1082.255,1,1,1,-1,-1,-1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-0.210141436298669,-0.553749254767462,-0.290783741247483,-0.210141436298669,-0.553749254767462,-0.290783741247483,-0.00341855279976776,-0.0010111249352507,-0.00124680419448375,-0.00341855279976776,-0.0010111249352507,-0.00124680419448375
"ENSMUSG00000096436","Olfr1437","olfactory receptor 1437","NM_001011839|NP_001011839","258117","10090.ENSMUSP00000056003","GO:0038023|GO:0060089|GO:0004984|GO:0005488|GO:0004888",4486.8048733201,1350.8049431933,3069.16443497179,4668.9981566007,2331.70327829686,359.094385077232,3884.7858197977,2176.4251671427,1480.10633140949,3610.10844032858,1371.47073736103,4369.59908819642,3469.49132725323,0.999817463349031,0.633603214753474,0.91576126836175,0.359792122150946,0.997633244956971,0.246970337120942,0.376286955884062,0.706703575637,0.999299387145817,-0.386632877632532,-0.589019199729728,0.555848394085685,0.999136154517407,-0.633603214753474,-0.91576126836175,0.359792122150946,0.997633244956971,-0.246970337120942,-0.376286955884062,0.706703575637,0.999299387145817,0.386632877632532,0.589019199729728,0.555848394085685,0.999136154517407,2817.5813063807,1402.40688709242,3393.943,2188.002,2860.155,1538.398,1442.771,1353.962,1,1,-1,-1,-1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1.47476449656419,-0.500822886407295,-0.847236648855466,-1.47476449656419,-0.500822886407295,-0.847236648855466,-0.00341855279976776,-0.0010111249352507,-0.00124680419448375,-0.00341855279976776,-0.0010111249352507,-0.00124680419448375
"ENSMUSG00000096485","Olfr1466","olfactory receptor 1466","NM_146694|NP_666905|XM_030250947|XM_030250948|XP_030106807|XP_030106808","258689","10090.ENSMUSP00000075265","GO:0050789|GO:0050896|GO:0007165|GO:0051716|GO:0050794|GO:0003008|GO:0065007|GO:0007186|GO:0032501|GO:0007606|GO:0007154|GO:0007600|GO:0050877|GO:0009987|GO:0023052|GO:0038023|GO:0060089|GO:0004984|GO:0005488|GO:0004888",1386.20369868718,4627.06605040517,2664.94560595324,3634.01082965435,2822.56703990021,2859.50069753968,3836.1821237756,976.894381336734,1034.17230282019,2163.76236888325,2745.64858447029,2688.90962060892,4981.84495032485,0.999817463349031,0.230472908629725,0.368023303246914,0.712855858274638,0.997633244956971,0.176986696273208,0.297908716608458,0.765772834967904,0.999299387145817,-0.0534862123565163,-0.0900256676508562,0.928266817806434,0.999136154517407,-0.230472908629725,-0.368023303246914,0.712855858274638,0.997633244956971,-0.176986696273208,-0.297908716608458,0.765772834967904,0.999299387145817,0.0534862123565163,0.0900256676508562,0.928266817806434,0.999136154517407,2801.66986571997,1250.02977457007,3078.057,2623.786,2722.868,1383.419,1194.045,1437.788,1,1,-1,-1,-1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-0.488317706262073,-0.38501161196778,-0.107388546648286,-0.488317706262073,-0.38501161196778,-0.107388546648286,-0.00341855279976776,-0.0010111249352507,-0.00124680419448375,-0.00341855279976776,-0.0010111249352507,-0.00124680419448375
"ENSMUSG00000096578",NA,NA,NA,NA,NA,NA,3965.01130530421,1702.81710044605,239.546311845877,204.8286216021,4478.58229780905,4554.0497575009,888.779219654222,4374.77663691855,865.535718453736,1827.18838079713,180.292151890325,3644.11837194066,2668.57560225945,0.999817463349031,-1.22639154587025,-1.32364048538199,0.185622472688784,0.997633244956971,-0.265918874974422,-0.302503482589817,0.762268279020107,0.999299387145817,0.960472670895823,1.09275224479263,0.274502594242578,0.999136154517407,1.22639154587025,1.32364048538199,0.185622472688784,0.997633244956971,0.265918874974422,0.302503482589817,0.762268279020107,0.999299387145817,-0.960472670895823,-1.09275224479263,0.274502594242578,0.999136154517407,2276.46934434017,1746.35358277763,1528.051,3574.047,1837.142,1768.284,1791.686,1382.544,-1,-1,1,1,1,-1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-2.42955671160927,-0.391629253738305,-1.86510831110965,-2.42955671160927,-0.391629253738305,-1.86510831110965,-0.00341855279976776,-0.0010111249352507,-0.00124680419448375,-0.00341855279976776,-0.0010111249352507,-0.00124680419448375
"ENSMUSG00000096592",NA,NA,NA,NA,NA,NA,4262.06314090537,2495.71148132287,2907.12574960561,5189.73531670384,4331.2902835875,1968.55330193359,1560.09790763032,2741.94960343919,223.652121085387,752.07226126537,810.920359669743,4097.34638248984,3719.34460771768,0.999817463349031,0.486726687327956,0.639401814423347,0.522561568929867,0.997633244956971,0.95157621709635,1.31760061189599,0.187637380669566,0.999299387145817,0.464849529768394,0.643622551035998,0.519820223217219,0.999136154517407,-0.486726687327956,-0.639401814423347,0.522561568929867,0.997633244956971,-0.95157621709635,-1.31760061189599,0.187637380669566,0.999299387145817,-0.464849529768394,-0.643622551035998,0.519820223217219,0.999136154517407,2696.9125013351,1573.41392326396,3713.659,2650.473,1920.667,1240.086,1223.035,1833.725,1,1,1,-1,-1,-1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-0.936327067345836,-2.41398082815104,-0.943915333013279,-0.936327067345836,-2.41398082815104,-0.943915333013279,-0.00341855279976776,-0.0010111249352507,-0.00124680419448375,-0.00341855279976776,-0.0010111249352507,-0.00124680419448375
